nombre,precio,url,tienda,fecha_actualizacion,precio_num,cant_std,unit_std,precio_unitario,categoria_limpia,posible_error_precio,categoria_ml
Frijoles Negros Chata Refritos 430 gr,13.70,https://www.soriana.com/despensa/alimentos-enlatados/frijoles/?cgid=frijoles&srule=frijoles&start=96&sz=24&pageNumber=5&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:43:24.943Z,13.7,0.43,kg,31.86046511627907,Legumbres,False,Frijol
Frijoles Negros Refritos La Costeña 310 gr,11.80,https://www.soriana.com/despensa/alimentos-enlatados/frijoles/?cgid=frijoles&srule=frijoles&start=96&sz=24&pageNumber=5&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:43:24.943Z,11.8,0.31,kg,38.06451612903226,Legumbres,False,Frijol
Frijoles Negros Refritos Valley Foods 430 g,12.90,https://www.soriana.com/despensa/alimentos-enlatados/frijoles/?cgid=frijoles&srule=frijoles&start=96&sz=24&pageNumber=5&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:43:24.943Z,12.9,0.43,kg,30.0,Legumbres,False,Frijol
Frijoles Refritos Bayos,23.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:22:52.460Z,23.0,1.0,unidad,23.0,Legumbres,False,Frijol
Frijoles Refritos Bayos Sin Grasa,21.50..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:22:52.460Z,21.5,1.0,unidad,21.5,Legumbres,False,Frijol
Frijol Flor De Mayo,57.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:22:52.460Z,57.0,1.0,unidad,57.0,Legumbres,False,Frijol
Frijoles Refritos,52.80..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:22:52.460Z,52.8,1.0,unidad,52.8,Legumbres,False,Frijol
Frijol Negro Queretaro,48.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:22:52.460Z,48.0,1.0,unidad,48.0,Legumbres,False,Frijol
Frijol Pinto,48.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:24:01.131Z,48.0,1.0,unidad,48.0,Legumbres,False,Frijol
Frijol Negro,35.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:24:01.131Z,35.0,1.0,unidad,35.0,Legumbres,False,Frijol
Frijoles Refritos,50.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:24:01.131Z,50.0,1.0,unidad,50.0,Legumbres,False,Frijol
Frijoles Refritos Bayos,30.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:24:01.131Z,30.0,1.0,unidad,30.0,Legumbres,False,Frijol
Frijol Negro Queretaro,42.80..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:24:01.131Z,42.8,1.0,unidad,42.8,Legumbres,False,Frijol
Frijol Bayo,39.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:24:01.131Z,39.0,1.0,unidad,39.0,Legumbres,False,Frijol
Frijoles Enteros Negros,21.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:24:01.131Z,21.0,1.0,unidad,21.0,Legumbres,False,Frijol
Frijoles Refritos Negros,21.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:24:01.131Z,21.0,1.0,unidad,21.0,Legumbres,False,Frijol
Frijoles Enteros Horneados,58.50..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:24:01.131Z,58.5,1.0,unidad,58.5,Legumbres,False,Frijol
Frijoles Enteros Pintos,45.50..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:24:01.131Z,45.5,1.0,unidad,45.5,Legumbres,False,Frijol
Frijol Pinto,48.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:25:53.418Z,48.0,1.0,unidad,48.0,Legumbres,False,Frijol
Frijol Negro,35.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:25:53.418Z,35.0,1.0,unidad,35.0,Legumbres,False,Frijol
Frijoles Refritos,50.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:25:53.418Z,50.0,1.0,unidad,50.0,Legumbres,False,Frijol
Frijoles Refritos Bayos,30.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:25:53.418Z,30.0,1.0,unidad,30.0,Legumbres,False,Frijol
Frijol Negro Queretaro,42.80..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:25:53.418Z,42.8,1.0,unidad,42.8,Legumbres,False,Frijol
Frijol Bayo,39.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:25:53.418Z,39.0,1.0,unidad,39.0,Legumbres,False,Frijol
Frijoles Enteros Negros,21.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:25:53.418Z,21.0,1.0,unidad,21.0,Legumbres,False,Frijol
Frijoles Refritos Negros,21.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:25:53.418Z,21.0,1.0,unidad,21.0,Legumbres,False,Frijol
Frijoles Enteros Horneados,58.50..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:25:53.418Z,58.5,1.0,unidad,58.5,Legumbres,False,Frijol
Frijoles Enteros Pintos,45.50..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:25:53.418Z,45.5,1.0,unidad,45.5,Legumbres,False,Frijol
Frijol Bayo,39.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=3&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:27:15.402Z,39.0,1.0,unidad,39.0,Legumbres,False,Frijol
Frijoles Enteros Bayos,21.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=3&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:27:15.402Z,21.0,1.0,unidad,21.0,Legumbres,False,Frijol
Frijoles Refritos Bayos,21.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=3&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:27:15.402Z,21.0,1.0,unidad,21.0,Legumbres,False,Frijol
Frijoles Refritos Peruanos,21.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=3&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:27:15.402Z,21.0,1.0,unidad,21.0,Legumbres,False,Frijol
Frijoles Refritos Negros,30.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=3&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:27:15.402Z,30.0,1.0,unidad,30.0,Legumbres,False,Frijol
Frijol Negro Queretaro,44.30..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=3&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:27:15.402Z,44.3,1.0,unidad,44.3,Legumbres,False,Frijol
Frijol Negro Michigan,36.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=3&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:27:15.402Z,36.0,1.0,unidad,36.0,Legumbres,False,Frijol
Fideos De Frijol,50.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/frijoles/false?p=3&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:27:15.402Z,50.0,1.0,unidad,50.0,Legumbres,False,Frijol
Pasta Great Value Fetuccini 500 g,$16.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-great-value-fetuccini-500-g/00750179160319?from=/search,Bodega Aurrera,2026-04-24T23:00:12.465Z,16.0,0.5,kg,32.0,Pastas,False,Pasta
Sopa de codo Aurrera mediano 200 g,$5.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-codo-aurrera-mediano-200-g/00750179162634?from=/search,Bodega Aurrera,2026-04-24T23:00:12.465Z,5.5,0.2,kg,27.5,Pastas,False,Pasta
Sopa de fideo Aurrera 200 g,$5.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-fideo-aurrera-200-g/00750179162628?from=/search,Bodega Aurrera,2026-04-24T23:00:12.465Z,5.0,0.2,kg,25.0,Pastas,False,Pasta
Sopa de estrella Aurrera 200 g,$5.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-estrella-aurrera-200-g/00750179162625?from=/search,Bodega Aurrera,2026-04-24T23:00:12.465Z,5.5,0.2,kg,27.5,Pastas,False,Pasta
Sopa de caracol Aurrera 200 g,$5.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-caracol-aurrera-200-g/00750179162633?from=/search,Bodega Aurrera,2026-04-24T23:00:12.465Z,5.5,0.2,kg,27.5,Pastas,False,Pasta
Sopa de letra Aurrera 200 g,$5.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-letra-aurrera-200-g/00750179167082?from=/search,Bodega Aurrera,2026-04-24T23:00:12.465Z,5.5,0.2,kg,27.5,Pastas,False,Pasta
Sopa de pluma Aurrera 200 g,$5.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-pluma-aurrera-200-g/00750179162632?from=/search,Bodega Aurrera,2026-04-24T23:00:12.465Z,5.5,0.2,kg,27.5,Pastas,False,Pasta
Sopa de munición Aurrera 200 g,$5.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-municion-aurrera-200-g/00750179162626?from=/search,Bodega Aurrera,2026-04-24T23:00:12.465Z,5.5,0.2,kg,27.5,Pastas,False,Pasta
Sopa de caracol 1 La Moderna 250 g,$13.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-caracol-1-la-moderna-250-g/00750101832211?from=/search,Bodega Aurrera,2026-04-24T23:01:01.646Z,13.0,1.0,L,13.0,Pastas,False,Pasta
Pasta Great Value spaghetti 500 g,$16.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-great-value-spaghetti-500-g/00750179160316?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,16.0,0.5,kg,32.0,Pastas,False,Pasta
Sopa de caracol Italpasta mediano 200 g,$7.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-caracol-italpasta-mediano-200-g/00750107901642?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,7.0,0.2,kg,35.0,Pastas,False,Pasta
Sopa de tornillo Italpasta 500 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-tornillo-italpasta-500-g/00750107901126?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,15.0,0.5,kg,30.0,Pastas,False,Pasta
Pasta Italpasta spaghetti 2 kg,$59.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-italpasta-spaghetti-2-kg/00750107901135?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,59.0,2.0,kg,29.5,Pastas,False,Pasta
Servidor para Pasta Ekco Mandy,$26.00,https://despensa.bodegaaurrera.com.mx/ip/servidor-para-pasta-ekco-mandy/00750105990040?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,26.0,1.0,unidad,26.0,Pastas,False,Pasta
"Pasta Great Value codo 4, 500 g",$16.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-great-value-codo-4-500-g/00750179160320?from=/search,Bodega Aurrera,2026-04-24T23:01:52.367Z,16.0,0.5,kg,32.0,Pastas,False,Pasta
Cuchara para Pasta Delaine Nylon Negro Mango Rojo,$21.00,https://despensa.bodegaaurrera.com.mx/ip/cuchara-para-pasta-delaine-nylon-negro-mango-rojo/00750639860031?from=/search,Bodega Aurrera,2026-04-24T23:01:52.367Z,21.0,1.0,unidad,21.0,Pastas,False,Pasta
Sopa pluma rayada Italpasta 500 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-pluma-rayada-italpasta-500-g/00750107901128?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,15.0,0.5,kg,30.0,Pastas,False,Pasta
Cuchara para Sopa Tramontina mango de plástico Negro,$10.00,https://despensa.bodegaaurrera.com.mx/ip/cuchara-para-sopa-tramontina-mango-de-plastico-negro/00789111214588?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,10.0,1.0,unidad,10.0,Pastas,False,Pasta
Pasta Great Value fusilli 500 g,$16.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-great-value-fusilli-500-g/00750179160317?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,16.0,0.5,kg,32.0,Pastas,False,Pasta
Sopa de codo Aurrera mediano 200 g,$4.00,https://www.walmart.com.mx/ip/sopa-de-codo-aurrera-mediano-200-g/00750179162634?from=/search,Walmart,2026-04-24T23:29:56.175Z,4.0,0.2,kg,20.0,Pastas,False,Pasta
Sopa de fideo 1 La Moderna 250 g,$13.50,https://www.walmart.com.mx/ip/sopa-de-fideo-1-la-moderna-250-g/00750101832216?athbdg=L1300&from=/search,Walmart,2026-04-24T23:29:56.175Z,13.5,1.0,L,13.5,Pastas,False,Pasta
